Date,Article_title,Stock_symbol,Url,Publisher,Author,Article,Lsa_summary,Luhn_summary,Textrank_summary,Lexrank_summary
2020-05-22 00:00:00 UTC,"Nomura Instinet Maintains Reduce on NVIDIA, Raises Price Target to $260",NVDA,https://www.benzinga.com/news/20/05/16093086/nomura-instinet-maintains-reduce-on-nvidia-raises-price-target-to-260,Vick Meyer,,,,,,
2020-05-22 00:00:00 UTC,"SunTrust Robinson Humphrey Maintains Buy on NVIDIA, Raises Price Target to $384",NVDA,https://www.benzinga.com/news/20/05/16093034/suntrust-robinson-humphrey-maintains-buy-on-nvidia-raises-price-target-to-384,Vick Meyer,,,,,,
2020-05-22 00:00:00 UTC,"Rosenblatt Maintains Buy on NVIDIA, Raises Price Target to $400",NVDA,https://www.benzinga.com/news/20/05/16092691/rosenblatt-maintains-buy-on-nvidia-raises-price-target-to-400,Benzinga_Newsdesk,,,,,,
2020-05-22 00:00:00 UTC,"Needham Maintains Buy on NVIDIA, Raises Price Target to $400",NVDA,https://www.benzinga.com/news/20/05/16092618/needham-maintains-buy-on-nvidia-raises-price-target-to-400,vishwanath@benzinga.com,,,,,,
2020-05-22 00:00:00 UTC,A Peek Into The Markets: US Stock Futures Down Ahead Of Three-Day Weekend,NVDA,https://www.benzinga.com/news/earnings/20/05/16092377/a-peek-into-the-markets-us-stock-futures-down-ahead-of-three-day-weekend,Lisa Levin,,,,,,
2020-05-22 00:00:00 UTC,"7 Stocks To Watch For May 22, 2020",NVDA,https://www.benzinga.com/news/earnings/20/05/16092223/7-stocks-to-watch-for-may-22-2020,Lisa Levin,,,,,,
2020-05-21 00:00:00 UTC,Nvidia Reports Q1 Earnings Beat,NVDA,https://www.benzinga.com/news/earnings/20/05/16089310/nvidia-reports-q1-earnings-beat,Tanzeel Akhtar,,,,,,
2020-05-21 00:00:00 UTC,"NVIDIA Sees Q2 Sales $3.65B +/- 2% vs $3.15B Estimate, Gross Margins 58.6-66%",NVDA,https://www.benzinga.com/news/20/05/16089229/nvidia-sees-q2-sales-3-65b-2-vs-3-15b-estimate-gross-margins-58-6-66,Benzinga Newsdesk,,,,,,
2020-05-21 00:00:00 UTC,"NVIDIA Q1 Adj. EPS $1.800 Beats $1.680 Estimate, Sales $3.080B Beat $2.980B Estimate",NVDA,https://www.benzinga.com/news/earnings/20/05/16089216/nvidia-q1-adj-eps-1-800-beats-1-680-estimate-sales-3-080b-beat-2-980b-estimate,Benzinga Newsdesk,,,,,,
2020-05-21 00:00:00 UTC,Here's How Long It Took Nvidia To Reach A $100B Market Cap,NVDA,https://www.benzinga.com/general/education/20/05/16067606/heres-how-long-it-took-nvidia-to-reach-a-100b-market-cap,Shanthi Rexaline,,,,,,
2020-05-21 00:00:00 UTC,Climate Change: Up And Down Pattern Continues As Week Advances And Powell Awaited,NVDA,https://www.benzinga.com/news/earnings/20/05/16085182/climate-change-up-and-down-pattern-continues-as-week-advances-and-powell-awaited,JJ Kinahan,,,,,,
2020-05-21 00:00:00 UTC,"Credit Suisse Reinstates Outperform on NVIDIA, Announces $425 Price Target",NVDA,https://www.benzinga.com/news/20/05/16083987/credit-suisse-reinstates-outperform-on-nvidia-announces-425-price-target,Vick Meyer,,,,,,
2020-05-21 00:00:00 UTC,"A Peek Into The Markets: US Stock Futures Down Ahead Of Earnings, Jobless Claims Data",NVDA,https://www.benzinga.com/news/earnings/20/05/16082660/a-peek-into-the-markets-us-stock-futures-down-ahead-of-earnings-jobless-claims-data,Lisa Levin,,,,,,
2020-05-21 00:00:00 UTC,"8 Stocks To Watch For May 21, 2020",NVDA,https://www.benzinga.com/news/earnings/20/05/16082493/8-stocks-to-watch-for-may-21-2020,Lisa Levin,,,,,,
2020-05-21 00:00:00 UTC,"Earnings Scheduled For May 21, 2020",NVDA,https://www.benzinga.com/news/earnings/20/05/16082427/earnings-scheduled-for-may-21-2020,Lisa Levin,,,,,,
2020-05-20 00:00:00 UTC,Chop Chop: Strong Earnings Lift Markets After Tuesday Thud; FOMC Minutes Ahead,NVDA,https://www.benzinga.com/news/earnings/20/05/16077569/chop-chop-strong-earnings-lift-markets-after-tuesday-thud-fomc-minutes-ahead,JJ Kinahan,,,,,,
2020-05-20 00:00:00 UTC,"Benzinga Pro's Top 5 Stocks To Watch For Wednesday, May 20, 2020: BABA, SPOT, NVDA, SGBX, JD",NVDA,https://www.benzinga.com/pre-market-outlook/20/05/16073789/benzinga-pros-top-5-stocks-to-watch-for-wednesday-may-20-2020-baba-spot-nvda-sgbx-jd,Benzinga Newsdesk,,,,,,
2020-05-19 00:00:00 UTC,Nvidia Investors Accuse Chipmaker Of Misrepresenting $1B In Crypto Revenue In Lawsuit,NVDA,https://www.benzinga.com/markets/cryptocurrency/20/05/16064622/nvidia-investors-accuse-chipmaker-of-misrepresenting-1b-in-crypto-revenue-in-lawsuit,Shanthi Rexaline,,,,,,
2020-05-19 00:00:00 UTC,Stocks That Hit 52-Week Highs On Tuesday,NVDA,https://www.benzinga.com/news/20/05/16065784/stocks-that-hit-52-week-highs-on-tuesday,Benzinga Insights,,,,,,
2020-05-19 00:00:00 UTC,"Walmart Earnings Look Strong Across the Board, But Home Depot Down After Missing on EPS",NVDA,https://www.benzinga.com/markets/20/05/16065422/walmart-earnings-look-strong-across-the-board-but-home-depot-down-after-missing-on-eps,JJ Kinahan,,,,,,
2020-05-19 00:00:00 UTC,NVIDIA shares are trading higher after Susquehanna and RBC Capital maintained their bullish ratings on the company's stock along with raising their price targets.,NVDA,https://www.benzinga.com/wiim/20/05/16065109/nvidia-shares-are-trading-higher-after-susquehanna-and-rbc-capital-maintained-their-bullish-ratings,Benzinga Newsdesk,,,,,,
2020-05-19 00:00:00 UTC,"Susquehanna Maintains Positive on NVIDIA, Raises Price Target to $410",NVDA,https://www.benzinga.com/news/20/05/16064971/susquehanna-maintains-positive-on-nvidia-raises-price-target-to-410,Vick Meyer,,,,,,
2020-05-19 00:00:00 UTC,"RBC Capital Maintains Outperform on NVIDIA, Raises Price Target to $385",NVDA,https://www.benzinga.com/news/20/05/16064429/rbc-capital-maintains-outperform-on-nvidia-raises-price-target-to-385,vishwanath@benzinga.com,,,,,,
2020-05-18 00:00:00 UTC,"BMO Turns Bullish On Nvidia, Says It's Uniquely Positioned For Computing Shift",NVDA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16056713/bmo-turns-bullish-on-nvidia-says-its-uniquely-positioned-for-computing-shift,Shanthi Rexaline,,,,,,
2020-05-18 00:00:00 UTC,"Walmart, Target And Home Depot Among Major Retailers Set To Report Earnings In Days Ahead",NVDA,https://www.benzinga.com/news/earnings/20/05/16056192/walmart-target-home-depot-among-major-retailers-set-to-report-earnings-in-days-ahead,JJ Kinahan,,,,,,
2020-05-18 00:00:00 UTC,Stocks That Hit 52-Week Highs On Monday,NVDA,https://www.benzinga.com/news/20/05/16056109/stocks-that-hit-52-week-highs-on-monday,Benzinga Insights,,,,,,
2020-05-18 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For May 18, 2020",NVDA,https://www.benzinga.com/markets/penny-stocks/20/05/16055291/benzingas-top-upgrades-downgrades-for-may-18-2020,Lisa Levin,,,,,,
2020-05-18 00:00:00 UTC,10 Biggest Price Target Changes For Monday,NVDA,https://www.benzinga.com/analyst-ratings/price-target/20/05/16054282/10-biggest-price-target-changes-for-monday,Lisa Levin,,,,,,
2020-05-18 00:00:00 UTC,NVIDIA shares are trading higher after BMO Capital upgraded the company's stock from Market Perform to Outperform and raised its price target from $285 to $425.,NVDA,https://www.benzinga.com/wiim/20/05/16053611/nvidia-shares-are-trading-higher-after-bmo-capital-upgraded-the-companys-stock-from-market-perform-t,Benzinga Newsdesk,,,,,,
2020-05-18 00:00:00 UTC,"BMO Capital Upgrades NVIDIA to Outperform, Raises Price Target of $425",NVDA,https://www.benzinga.com/news/20/05/16053424/bmo-capital-upgrades-nvidia-to-outperform-raises-price-target-of-425,Vick Meyer,,,,,,
2020-05-15 00:00:00 UTC,"Nvidia Analyst Says New, Ampere-Based Data Center GPU Makes Chipmaker 'Unassailable'",NVDA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16043371/nvidia-analyst-says-new-ampere-based-data-center-gpu-makes-chipmaker-unassailable,Shanthi Rexaline,,,,,,
2020-05-15 00:00:00 UTC,Quick Retreat: Impressive Thursday Turnaround Halted in Its Tracks Amid Fresh Trade Tiff,NVDA,https://www.benzinga.com/news/20/05/16043881/quick-retreat-impressive-thursday-turnaround-halted-in-its-tracks-amid-fresh-trade-tiff,JJ Kinahan,,,,,,
2020-05-15 00:00:00 UTC,"Raymond James Reiterates Outperform on NVIDIA, Raises Price Target to $330",NVDA,https://www.benzinga.com/news/20/05/16042257/raymond-james-reiterates-outperform-on-nvidia-raises-price-target-to-330,Benzinga_Newsdesk,,,,,,
2020-05-14 00:00:00 UTC,NVIDIA Datasheet Shows DGX A100 To Use Dual AMD Rome 7742,NVDA,https://www.benzinga.com/tech/20/05/16034752/nvidia-datasheet-shows-dgx-a100-to-use-dual-amd-rome-7742,Benzinga Newsdesk,,,,,,
2020-05-14 00:00:00 UTC,"Nvidia CEO Talks New Ampere-Based GPU, Advanced AI System In GTC 2020 Keynote",NVDA,https://www.benzinga.com/news/20/05/16033361/nvidia-ceo-talks-new-ampere-based-gpu-advanced-ai-system-in-gtc-2020-keynote,Shanthi Rexaline,,,,,,
2020-05-14 00:00:00 UTC,"NVIDIA Highlights Expansion Of Its Clara Healthcare Platform With New Capabilities, Partnerships To Help Medical Community Track, Test, Treat Coronavirus",NVDA,https://www.benzinga.com/news/20/05/16031658/nvidia-highlights-expansion-of-its-clara-healthcare-platform-with-new-capabilities-partnerships-to-h,Benzinga Newsdesk,,,,,,
2020-05-13 00:00:00 UTC,Another Nvidia Analyst Boosts Price Target Ahead Of Q1 Report,NVDA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16022695/another-nvidia-analyst-boosts-price-target-ahead-of-q1-report,Shanthi Rexaline,,,,,,
2020-05-13 00:00:00 UTC,"Wedbush Maintains Outperform on NVIDIA, Raises Price Target to $340",NVDA,https://www.benzinga.com/news/20/05/16022435/wedbush-maintains-outperform-on-nvidia-raises-price-target-to-340,Vick Meyer,,,,,,
2020-05-12 00:00:00 UTC,"""Stay at Home"" Stocks Still Rule the Roost as Nvidia, Microsoft, Apple Start Week Firmly",NVDA,https://www.benzinga.com/news/earnings/20/05/16014775/stay-at-home-stocks-still-rule-the-roost-as-nvidia-microsoft-apple-start-week-firmly,JJ Kinahan,,,,,,
2020-05-12 00:00:00 UTC,2 Options Strategies For Nvidia Ahead Of Earnings,NVDA,https://www.benzinga.com/news/earnings/20/05/16001901/2-options-strategies-for-nvidia-ahead-of-earnings,Spencer Israel,,,,,,
2020-05-12 00:00:00 UTC,Stocks That Hit 52-Week Highs On Tuesday,NVDA,https://www.benzinga.com/news/20/05/16011435/stocks-that-hit-52-week-highs-on-tuesday,Benzinga Insights,,,,,,
2020-05-12 00:00:00 UTC,Not Just Fun And Games: How Esports Could Offer Potential Investment Opportunities,NVDA,https://www.benzinga.com/general/education/20/05/16008509/not-just-fun-and-games-how-esports-could-offer-potential-investment-opportunities,TD Ameritrade,,,,,,
2020-05-11 00:00:00 UTC,Why Nvidia Has A New Street-High Price Target,NVDA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16002288/why-nvidia-has-a-new-street-high-price-target,Shanthi Rexaline,,,,,,
2020-05-11 00:00:00 UTC,Stocks That Hit 52-Week Highs On Monday,NVDA,https://www.benzinga.com/news/20/05/16000864/stocks-that-hit-52-week-highs-on-monday,Benzinga Insights,,,,,,
2020-05-11 00:00:00 UTC,10 Biggest Price Target Changes For Monday,NVDA,https://www.benzinga.com/analyst-ratings/price-target/20/05/15999027/10-biggest-price-target-changes-for-monday,Lisa Levin,,,,,,
2020-05-11 00:00:00 UTC,"Needham Maintains Buy on NVIDIA, Raises Price Target to $360",NVDA,https://www.benzinga.com/news/20/05/15998197/needham-maintains-buy-on-nvidia-raises-price-target-to-360,vishwanath@benzinga.com,,,,,,
2020-05-10 00:00:00 UTC,"'Fast Money' Picks For May 11: EA, Nike, Nvidia",NVDA,https://www.benzinga.com/media/20/05/15996545/fast-money-picks-for-may-11,Craig Jones,,,,,,
2020-05-08 00:00:00 UTC,Shares of several technology companies are trading higher amid market strength after US job loss figures came in better than expected. The sector has been strong recently as several companies reported strong earnings and benefited from online services.,NVDA,https://www.benzinga.com/wiim/20/05/15989692/shares-of-several-technology-companies-are-trading-higher-amid-market-strength-after-us-job-loss-fig,Benzinga Newsdesk,,,,,,
2020-05-07 00:00:00 UTC,NVIDIA shares are trading higher after SunTrust analysts maintained a Buy rating on the stock and raised their price target from $294 to $327. The tech sector has been strong this week amid a rebound in economic sentiment.,NVDA,https://www.benzinga.com/wiim/20/05/15981273/nvidia-shares-are-trading-higher-after-suntrust-analysts-maintained-a-buy-rating-on-the-stock-and-ra,Benzinga Newsdesk,,,,,,
2020-05-07 00:00:00 UTC,"SunTrust Robinson Humphrey Maintains Buy on NVIDIA, Raises Price Target to $327",NVDA,https://www.benzinga.com/news/20/05/15980296/suntrust-robinson-humphrey-maintains-buy-on-nvidia-raises-price-target-to-327,vishwanath@benzinga.com,,,,,,
2020-05-04 00:00:00 UTC,"Susquehanna Maintains Positive on NVIDIA, Raises Price Target to $355",NVDA,https://www.benzinga.com/news/20/05/15946308/susquehanna-maintains-positive-on-nvidia-raises-price-target-to-355,Vick Meyer,,,,,,
2020-05-04 00:00:00 UTC,NVIDIA Shares Unaffected Following Report 'Nvidia Plans To Buy Cumulus Networks In Networking Software Play',NVDA,https://www.benzinga.com/m-a/20/05/15945298/nvidia-shares-unaffected-following-report-nvidia-plans-to-buy-cumulus-networks-in-networking-softwar,Benzinga Newsdesk,,,,,,
2020-05-01 00:00:00 UTC,Shares of several technology companies are trading lower on market weakness as investor uncertainty grows following quarterly earnings results from multiple companies. NOTE: This could potentially be a sell-off after the S&P 500 rallied 12.7% over the past month.,NVDA,https://www.benzinga.com/wiim/20/05/15933074/shares-of-several-technology-companies-are-trading-lower-on-market-weakness-as-investor-uncertainty,Benzinga Newsdesk,,,,,,
2020-04-30 00:00:00 UTC,"NVIDIA To Report Q1 Earnings Thurs., May 21, 2020",NVDA,https://www.benzinga.com/news/earnings/20/04/15928057/nvidia-to-report-q1-earnings-thurs-may-21-2020,Benzinga Newsdesk,,,,,,
2020-04-29 00:00:00 UTC,"Shares of several technology companies are trading higher amid market strength following positive data from a study of Gilead's Remdesivir, which is being evaluated for coronavirus. A successful treatment could mean a sooner return to economic activity. NOTE: Some names may also be moving in sympathy following recent earnings from Google and some semiconductor companies.",NVDA,https://www.benzinga.com/wiim/20/04/15908706/shares-of-several-technology-companies-are-trading-higher-amid-market-strength-following-positive-da,Benzinga Newsdesk,,,,,,
2020-04-29 00:00:00 UTC,"May Market Outlook: No Spring Fling This Year As Dismal Data, Weak Earnings Seen Ahead",NVDA,https://www.benzinga.com/news/earnings/20/04/15907226/may-market-outlook-no-spring-fling-this-year-as-dismal-data-weak-earnings-seen-ahead,JJ Kinahan,,,,,,
2020-04-28 00:00:00 UTC,"Morgan Stanley Maintains Overweight on NVIDIA, Raises Price Target to $282",NVDA,https://www.benzinga.com/news/20/04/15895417/morgan-stanley-maintains-overweight-on-nvidia-raises-price-target-to-282,Vick Meyer,,,,,,
2020-04-27 00:00:00 UTC,"'I've Been Dreaming About This,' Nvidia CEO Says After $7B Mellanox Acquisition Deal Finally Closed",NVDA,https://www.benzinga.com/m-a/20/04/15891888/ive-been-dreaming-about-this-nvidia-ceo-says-after-7b-mellanox-acquisition-deal-finally-closed,Neer Varshney,,,,,,
2020-04-27 00:00:00 UTC,Why Nvidia's Stock Is Trading Higher Today,NVDA,https://www.benzinga.com/news/20/04/15885611/why-nvidias-stock-is-trading-higher-today,Tanzeel Akhtar,,,,,,
2020-04-27 00:00:00 UTC,NVIDIA shares are trading higher potentially on overall market strength as some states announced their plans to reopen in phases. The company also announced the completion of the acquisition of Mellanox.,NVDA,https://www.benzinga.com/wiim/20/04/15884781/nvidia-shares-are-trading-potentially-on-overall-market-strength-as-some-states-announced-their-plan,Benzinga Newsdesk,,,,,,
2020-04-27 00:00:00 UTC,A Peek Into The Markets: US Stock Futures Signal Higher Start On Wall Street,NVDA,https://www.benzinga.com/news/20/04/15882209/a-peek-into-the-markets-us-stock-futures-signal-higher-start-on-wall-street,Lisa Levin,,,,,,
2020-04-27 00:00:00 UTC,NVIDIA Completes Acquisition of Mellanox,NVDA,https://www.benzinga.com/m-a/20/04/15881946/nvidia-completes-acquisition-of-mellanox,Charles Gross,,,,,,
2020-04-24 00:00:00 UTC,"Nvidia Reportedly Eyeing 5nm Chips Even As Apple, AMD Ramp Up Orders",NVDA,https://www.benzinga.com/tech/20/04/15874032/nvidia-reportedly-eyeing-5nm-chips-even-as-apple-amd-ramp-up-orders,Shanthi Rexaline,,,,,,
2020-04-23 00:00:00 UTC,Shares of several semiconductor companies are trading higher. Strength potentially related to earnings from notable names in the space this week as well as overall market strength amid a rebound in oil.,NVDA,https://www.benzinga.com/wiim/20/04/15866926/shares-of-several-semiconductor-companies-are-trading-higher-strength-potentially-related-to-earning,Benzinga Newsdesk,,,,,,
2020-04-23 00:00:00 UTC,Eli Lilly Kicks Off Earnings Day With A Beat And Investors Prepare For Intel After Close,NVDA,https://www.benzinga.com/news/earnings/20/04/15865752/eli-lilly-kicks-off-earnings-day-with-a-beat-and-investors-prepare-for-intel-after-close,JJ Kinahan,,,,,,
2020-04-23 00:00:00 UTC,"Taiwan Semiconductor Seeing Ramp-up in Orders from AMD, Nvidia",NVDA,https://www.benzinga.com/news/20/04/15862889/taiwan-semiconductor-seeing-ramp-up-in-orders-from-amd-nvidia,Charles Gross,,,,,,
2020-04-22 00:00:00 UTC,"Shares of several semiconductor companies are trading higher, potentially in sympathy with Texas Instruments, which reported better-than-expected Q1 financial results.",NVDA,https://www.benzinga.com/wiim/20/04/15854426/shares-of-several-semiconductor-companies-are-trading-higher-potentially-in-sympathy-with-texas-inst,Benzinga Newsdesk,,,,,,
2020-04-21 00:00:00 UTC,Shares of several technology companies are trading lower amid overall market weakness following a collapse in oil prices. Oil has been negatively impacted by excess supply and low demand amid the coronavirus pandemic.,NVDA,https://www.benzinga.com/20/04/15848750/shares-of-several-technology-companies-are-trading-lower-amid-overall-market-weakness-following-a-co,Benzinga Newsdesk,,,,,,
2020-04-21 00:00:00 UTC,A Look Into NVIDIA's Price Over Earnings,NVDA,https://www.benzinga.com/intraday-update/20/04/15848723/a-look-into-nvidias-price-over-earnings,Benzinga Insights,,,,,,
2020-04-19 00:00:00 UTC,"Nvidia, Marvell, Monolithic Are Oppenheimer's Top Picks Ahead Of Semiconductor Earnings",NVDA,https://www.benzinga.com/analyst-ratings/analyst-color/20/04/15808094/nvidia-marvell-monolithic-are-oppenheimers-top-picks-ahead-of-semiconductor-earning,Shanthi Rexaline,,,,,,
2020-04-17 00:00:00 UTC,"UBS Maintains Buy on NVIDIA, Raises Price Target to $330",NVDA,https://www.benzinga.com/news/20/04/15831643/ubs-maintains-buy-on-nvidia-raises-price-target-to-330,vishwanath@benzinga.com,,,,,,
